zipcode,name,lat,lng,county
92025,Bernardo Mountain Summit Trail - Access Road,33.0666884,-117.067987,San Diego County
92026,Corry Wildlife Control,33.2076939,-117.109172,San Diego County
92026,Cougar Pass Trailhead,33.2096715,-117.086052,San Diego County
92027,Ryan Park,33.15050729999999,-117.0284036,San Diego County
92027,Old Tractor,33.11158839999999,-116.9755769,San Diego County
92027,Black Hawk View Point,33.1510305,-117.0212951,San Diego County
92027,Timken Park,33.15367909999999,-117.028922,San Diego County
92027,Fitness Court at Mountain View Park,33.12872490000001,-117.0355261,San Diego County
92027,Mountain View Park,33.1284742,-117.035641,San Diego County
92028,Ingold Sports Park,33.3476635,-117.2479954,San Diego County
92028,Dinwiddie Preserve,33.3556651,-117.2321042,San Diego County
92028,Palomares House and Park,33.35812419999999,-117.2299998,San Diego County
92028,Santa Margarita Preserve,33.4016492,-117.2514166,San Diego County
92028,Clemmens Lane County Park,33.3688894,-117.2543613,San Diego County
92028,Sweetbriar Gardens,33.3463629,-117.210155,San Diego County
92028,Los Jilgueros Preserve,33.3537607,-117.2452971,San Diego County
92028,Live Oak County Park,33.3630333,-117.2036514,San Diego County
92028,Fallbrook Community Center and Park,33.3776312,-117.2359138,San Diego County
92028,Rabbit Park,33.3848167,-117.2263795,San Diego County
92028,Veterans Park,33.3853191,-117.2245342,San Diego County
92028,Pittenger Park,33.3864408,-117.222988,San Diego County
92028,Tom McGuinness Memorial Park,33.3854676,-117.2200948,San Diego County
92028,Finch Frolic Garden,33.3788069,-117.222024,San Diego County
92028,Village Square Park,33.3819555,-117.2512097,San Diego County
92028,Vince Ross Village Square,33.3820194,-117.2512802,San Diego County
92028,Jackie Heyneman Park,33.3780661,-117.2532539,San Diego County
92028,Fallbrook Riders Field,33.3583931,-117.2296089,San Diego County
92028,Fallbrook Dog Park,33.3614425,-117.2042245,San Diego County
92029,Elfin Forest Recreational Reserve,33.0865796,-117.1450871,San Diego County
92029,Felicita County Park,33.0824053,-117.084248,San Diego County
92029,Del Dios Highlands Preserve,33.08384299999999,-117.1187826,San Diego County
92029,4th of July Park,33.1027721,-117.1327007,San Diego County
92029,Lake Hodges Water Recreation Area,33.0671389,-117.1193379,San Diego County
92029,Del Dios Community Park,33.0779741,-117.1161617,San Diego County
92078,Questhaven Retreat,33.0893051,-117.1639346,San Diego County
92029,Recreation Brands of Southern California,33.1157801,-117.1119978,San Diego County
92029,Del Dios Highlands Preserve,33.0837424,-117.1189795,San Diego County
92029,North Shore Lake Hodges Trailhead,33.0627913,-117.1198204,San Diego County
92029,Del Dios Highlands Preserve Trailhead,33.0848847,-117.1202267,San Diego County
92029,Harmony Grove Overlook,33.0833863,-117.1401569,San Diego County
92029,Ridgetop Picnic Area,33.0790572,-117.1379649,San Diego County
92029,Lake Hodges Hike,33.0779494,-117.1165488,San Diego County
92029,Way up trailhead,33.0863158,-117.1449614,San Diego County
92029,Lake Hodges overlook parking,33.08647,-117.14526,San Diego County
92029,Recreational Reserve Trailhead,33.0865259,-117.1452751,San Diego County
92029,Harmony Grove Community Park,33.0993602,-117.1338188,San Diego County
92029,web shopping,33.08676800000001,-117.109719,San Diego County
92029,Garden Girls,33.1126966,-117.1249299,San Diego County
92037,Allen Field,32.8677558,-117.2431372,San Diego County
92037,La Jolla Shores Park,32.8581537,-117.2561029,San Diego County
92037,Kellogg Park,32.855757,-117.2577573,San Diego County
92037,Villa La Jolla Park,32.8574677,-117.2346268,San Diego County
92037,La Jolla Natural Park,32.8435276,-117.2614763,San Diego County
92037,LA JOLLA COVE,32.8517712,-117.2478162,San Diego County
92037,Public Beach Access!,32.8519854,-117.2607938,San Diego County
92037,Hillside walking trail,32.84240179999999,-117.253991,San Diego County
92037,Muirlands Pump Station,32.8419339,-117.2633283,San Diego County
92037,Union Place Circle,32.8460929,-117.2700916,San Diego County
92037,Scripps Coastal Meander Trailhead,32.8707582,-117.2515905,San Diego County
92040,El Monte County Park,32.8911684,-116.8478604,San Diego County
92065,El Capitan Preserve,32.9120427,-116.8774837,San Diego County
92040,El Cajon Mountain / El Capitan Preserve Hike Start,32.9139244,-116.884643,San Diego County
92065,El Cajon Mt Trailhead,32.91209059999999,-116.8774875,San Diego County
92040,Louis Stelzer County Park,32.8811317,-116.8955863,San Diego County
92040,Wooten Loop Observation Deck,32.8806722,-116.901863,San Diego County
92040,Stelzer Summit,32.8783586,-116.8971127,San Diego County
92040,Kumeyaay Promontory,32.8775272,-116.9035515,San Diego County
92040,"San Diego River Park Trail, El Monte Valley",32.8705486,-116.8895175,San Diego County
92040,Endangered Habitat Conservancy: Hanson El Monte Pond,32.868854,-116.8992816,San Diego County
92040,Historic Flume Trailhead,32.8669314,-116.8939559,San Diego County
92040,Ron Smith Memorial RC Park,32.86973680000001,-116.9123589,San Diego County
92054,Paradise by the Sea Beach RV Resort,33.179567,-117.366309,San Diego County
92008,Holiday Park,33.1602063,-117.3397955,San Diego County
92054,Eternal Hills Mortuary & Crematory at Eternal Hills Memorial Park,33.1932537,-117.3290063,San Diego County
92054,Buccaneer Park,33.1772222,-117.3680556,San Diego County
92054,Oceanside RV Resort,33.1812198,-117.3671452,San Diego County
92008,Pine Avenue Park,33.1574105,-117.3419992,San Diego County
92054,Joseph Carrasco Park,33.1974408,-117.3419776,San Diego County
92008,Carlsbad Parks & Recreation,33.1589396,-117.343426,San Diego County
92010,Ann D. L'Heureux Memorial Dog Park,33.171399,-117.3155398,San Diego County
92054,Buddy Todd Park,33.2073947,-117.3477044,San Diego County
92058,HomeandGardenByDesign,33.23236200000001,-117.337007,San Diego County
92008,Hosp Grove Park,33.1769098,-117.3411727,San Diego County
92054,Joe Balderrama Park & Recreation Center,33.2040349,-117.3713792,San Diego County
92010,Hidden Canyon Community Park,33.1735049,-117.3153011,San Diego County
92008,Magee Park,33.1611838,-117.3538435,San Diego County
92008,Carlsbad Trailer Plaza,33.163582,-117.351795,San Diego County
92054,Wavehuggers,33.1912549,-117.3812362,San Diego County
92008,Maxton Brown Park,33.1653747,-117.3532927,San Diego County
92054,Eternal Hills Mortuary & Crematory at Eternal Hills Memorial Park,33.1932537,-117.3290063,San Diego County
92010,Calavera Hills Community Park,33.166044,-117.299201,San Diego County
92057,Guajome Regional Park,33.2423588,-117.2694946,San Diego County
92083,Rancho Guajome Adobe,33.2334944,-117.2537299,San Diego County
92010,Calavera Lake,33.1708991,-117.2842292,San Diego County
92010,Lake Calaveras Hiking Trail,33.1692003,-117.2851578,San Diego County
92010,Ann D. L'Heureux Memorial Dog Park,33.171399,-117.3155398,San Diego County
92083,Vista Sports Park,33.2264786,-117.2582972,San Diego County
92056,Martin Luther King Junior Park,33.21665489999999,-117.3048318,San Diego County
92010,Hidden Canyon Community Park,33.1735049,-117.3153011,San Diego County
92054,Joseph Carrasco Park,33.1974408,-117.3419776,San Diego County
92056,Oak Riparian Park,33.1767074,-117.2699998,San Diego County
92081,Ontario Orchids Inc,33.1864776,-117.2659961,San Diego County
92083,Luz Duran Park,33.2128337,-117.2415235,San Diego County
92081,Lake Park,33.17379589999999,-117.2554866,San Diego County
92083,Breeze Hill Park,33.186199,-117.254568,San Diego County
92056,The John Landes Skatepark,33.1954706,-117.2861954,San Diego County
92056,Joe Sepulveda Park,33.197168,-117.2961257,San Diego County
92056,Bub Williamson Park,33.1982294,-117.2759159,San Diego County
92057,Mance Buchanon Park,33.2493516,-117.2975346,San Diego County
92057,Guajome Regional Park,33.2423588,-117.2694946,San Diego County
92083,Rancho Guajome Adobe,33.2334944,-117.2537299,San Diego County
92057,Melba Bishop Pickleball Courts,33.2565097,-117.2921102,San Diego County
92057,Libby Lake Park,33.2501578,-117.3086984,San Diego County
92057,Luiseño Park,33.2724142,-117.2977021,San Diego County
92057,Garden and Gift Shop,33.2552038,-117.3138697,San Diego County
92083,Vista Sports Park,33.2264786,-117.2582972,San Diego County
92003,Fire Garden Metal Work,33.268074,-117.243687,San Diego County
92057,Melba Bishop Recreation Center,33.2565079,-117.2919235,San Diego County
92084,Anstine-Audubon Nature Preserve,33.23952,-117.2404611,San Diego County
92003,The Fire Garden,33.2681715,-117.243714,San Diego County
92056,Martin Luther King Junior Park,33.21665489999999,-117.3048318,San Diego County
92057,Alamosa Park,33.2379483,-117.2802792,San Diego County
92057,San Luis Rey River Trail - Easternmost Access Point,33.2465115,-117.2818593,San Diego County
92057,Guajome Regional Park campground,33.2453409,-117.2730313,San Diego County
92057,Summit Trail Trailhead,33.2457192,-117.2709812,San Diego County
92057,Nature Trail Trailhead,33.2436887,-117.2722517,San Diego County
92057,Garden and Gift Shop,33.2552038,-117.3138697,San Diego County
92057,Luiseño Park,33.2724142,-117.2977021,San Diego County
92057,Libby Lake Park,33.2501578,-117.3086984,San Diego County
92057,Pilgrim Creek Ecological Reserve,33.2658978,-117.3085136,San Diego County
92057,SLR Dog Park,33.288808,-117.3022538,San Diego County
92064,Old Poway Park,32.9704755,-117.0373275,San Diego County
92064,Iron Mountain Trailhead,32.9783694,-116.9725802,San Diego County
92064,Community Park,32.9535165,-117.0479914,San Diego County
92064,Poway Dog Park,32.9517403,-117.0488916,San Diego County
92064,Blue Sky Ecological Reserve,33.0177768,-117.0229087,San Diego County
92064,The Barn Redefined,32.9687592,-117.0357789,San Diego County
92064,Mount Woodson Trailhead,33.00645780000001,-117.0133132,San Diego County
92064,Lake Poway Recreation Office,33.00686549999999,-117.0139449,San Diego County
92128,Backyard Produce Garden,32.9944075,-117.0528364,San Diego County
92064,Hilleary Park,32.961315,-117.041519,San Diego County
92064,Silverset Neighborhood Park,32.9807602,-117.0496347,San Diego County
92064,Gazebo,32.9699221,-117.0369974,San Diego County
92064,Starridge Park,32.9645624,-117.0524043,San Diego County
92064,Poway Midland Railroad Train Depot,32.96957,-117.0365534,San Diego County
92064,Aubrey Park,32.9725219,-117.0372962,San Diego County
92064,Tooth Rock,32.9794931,-117.0115814,San Diego County
92064,Ponderosa Garden Adventures,32.974283,-117.037871,San Diego County
92064,Veterans Park,32.9703593,-117.035733,San Diego County
92064,Old Poway Park Fountain,32.9699062,-117.0365499,San Diego County
92064,Fountain,32.9699229,-117.0368267,San Diego County
92065,Casa Rustica,33.04768790000001,-116.8577286,San Diego County
92065,Ramona Oaks RV Park,33.0733233,-116.8038939,San Diego County
92065,Wellfield Park,33.0532893,-116.8587157,San Diego County
92065,Collier County Park,33.0424248,-116.8610691,San Diego County
92065,Ramona Adult Softball Fields,33.0573852,-116.8595177,San Diego County
92065,Ramona Community Garden,33.03384599999999,-116.865405,San Diego County
92065,DS Garden Shop,33.0394326,-116.8704547,San Diego County
92065,Reilly Ranch,33.03612079999999,-116.8157544,San Diego County
92065,Santa Maria Creek Staging Area,33.0400798,-116.8823235,San Diego County
92065,Simon Park Preserve access point,33.0216265,-116.8189654,San Diego County
92065,Simon County Preserve,33.01721819999999,-116.8232344,San Diego County
92065,Collier Park,33.0426025,-116.8612176,San Diego County
92014,San Diego Polo Fields,32.9851603,-117.2171526,San Diego County
92067,Arroyo Preserve,33.02504049999999,-117.1814489,San Diego County
92067,Lusardi Creek County Preserve,33.01386,-117.1603015,San Diego County
92067,Richardson Field,33.021084,-117.2288715,San Diego County
92127,San Dieguito Trail Head,33.0043629,-117.1636201,San Diego County
92067,Mt. Evis,33.00843700000001,-117.160677,San Diego County
92067,Rancho Santa Fe Field,33.0175387,-117.2304136,San Diego County
92067,San Dieguito River Park - Santa Fe Valley Trail,33.0412432,-117.1574994,San Diego County
92127,Del Sur Ranch House,33.0130846,-117.1456635,San Diego County
92075,Butterfly Garden,33.0024748,-117.2354797,San Diego County
92014,Hawk's Nest,32.9993626,-117.2339722,San Diego County
92075,La Orilla Trailhead,33.00970240000001,-117.2396992,San Diego County
92127,Verrazano South Park,32.98816009999999,-117.1615931,San Diego County
92075,Wedding Gazebo,33.0014334,-117.2360296,San Diego County
92127,Spreckels Park,33.0143357,-117.1418249,San Diego County
92127,Del Sur Neighborhood Park,33.01610739999999,-117.1412703,San Diego County
92127,Auberge Dog Park,33.0067467,-117.1436082,San Diego County
92069,Hollandia Park,33.1471074,-117.1447585,San Diego County
92069,Feng Shui Import,33.1391623,-117.156576,San Diego County
92069,Mulberry Park,33.1520641,-117.1489019,San Diego County
92069,Palomar College Baseball Field,33.1539579,-117.1808571,San Diego County
92069,Las Posas Park Pool,33.1597925,-117.1874714,San Diego County
92069,Richmar Park,33.14443180000001,-117.1640088,San Diego County
92069,Edwin and Frances Hunter Arboretum,33.1492489,-117.1801521,San Diego County
92069,Connors Park,33.1403285,-117.1693448,San Diego County
92069,WALNUT GROVE PARK,33.1806297,-117.1554165,San Diego County
92069,Twin Oaks Valley Ranch Park at Lawnsdale Place,33.1599228,-117.1578313,San Diego County
92120,Old Mission Dam,32.8395246,-117.0431602,San Diego County
92071,Santee Lakes Campground,32.8460765,-117.0039913,San Diego County
92071,Willow Loop Campground,32.8686594,-117.0058625,San Diego County
92071,Mulberry Loop Campground,32.8675483,-117.0083626,San Diego County
92119,Big Rock Park,32.83041840000001,-117.018256,San Diego County
92071,Town Center Community Park,32.8490983,-116.9780572,San Diego County
92071,Santee Skatepark,32.8669946,-116.9743101,San Diego County
92071,East Fortuna Staging Area,32.846625,-117.029836,San Diego County
92119,Kumeyaay Lake Campground,32.839824,-117.0335625,San Diego County
92071,Lakeside National Little League,32.8549906,-116.9524656,San Diego County
92071,Sky Ranch Park,32.8343067,-116.9533389,San Diego County
92071,Rattlesnake Mountain Preserve,32.8355884,-116.9505143,San Diego County
92071,West Hills Park,32.84649100000001,-117.0214855,San Diego County
92071,Mast Park + Disc Golf Course,32.84540369999999,-116.9939664,San Diego County
92071,Woodglen Vista Park,32.86687939999999,-116.9745723,San Diego County
92071,Santee Dog Park,32.8449437,-116.9940607,San Diego County
92071,San Diego River Trail- Carlton Hills Blvd Trailhead,32.8448189,-116.998386,San Diego County
92071,Veterans Memorial Monument,32.85004840000001,-117.0046567,San Diego County
92071,Under the bridge bike path,32.8369174,-116.9949389,San Diego County
92014,Del Mar Fairgrounds,32.97361540000001,-117.2565588,San Diego County
92014,Powerhouse Park & Beach,32.96077760000001,-117.2680718,San Diego County
92075,Fletcher Cove Beach Park,32.99137619999999,-117.2732595,San Diego County
92014,Seagrove Park,32.9590582,-117.2674355,San Diego County
92075,Annie's Canyon Trail,33.0000382,-117.2582537,San Diego County
92007,San Elijo Lagoon Nature Center,33.0133595,-117.2742433,San Diego County
92014,San Dieguito River Park,32.9780341,-117.2474932,San Diego County
92014,San Diego Polo Fields,32.9851603,-117.2171526,San Diego County
92014,Crest Canyon Park,32.9573375,-117.2530392,San Diego County
92007,Encinitas Community Park,33.0324759,-117.2807797,San Diego County
92007,Encinitas Dog Park,33.0319465,-117.2831796,San Diego County
92067,San Elijo Lagoon Ecological Reserve and Nature Center,33.0157934,-117.2503046,San Diego County
92014,Friends of Del Mar Parks,32.9564499,-117.2638226,San Diego County
92075,La Colonia Park & Skatepark,32.9866238,-117.25947,San Diego County
92075,Annie’s Slot Canyon Lookout,33.0048377,-117.2634077,San Diego County
92075,Santa Inez Trail,33.0080646,-117.2597895,San Diego County
92075,Santa Carina Trail,33.0075543,-117.2518591,San Diego County
92078,Sunset Park,33.1451543,-117.2108698,San Diego County
92078,Bradley Park,33.1379869,-117.2018424,San Diego County
92078,San Elijo Park,33.10109449999999,-117.1993528,San Diego County
92069,Feng Shui Import,33.1391623,-117.156576,San Diego County
92069,Connors Park,33.1403285,-117.1693448,San Diego County
92069,Edwin and Frances Hunter Arboretum,33.1492489,-117.1801521,San Diego County
92069,Richmar Park,33.14443180000001,-117.1640088,San Diego County
92069,Palomar College Baseball Field,33.1539579,-117.1808571,San Diego County
92069,Hollandia Park,33.1471074,-117.1447585,San Diego County
92078,Mrgarden.net,33.13669730000001,-117.2268704,San Diego County
92078,Questhaven Retreat,33.0893051,-117.1639346,San Diego County
92069,Las Posas Park Pool,33.1597925,-117.1874714,San Diego County
92009,Recreation Republic,33.104624,-117.218715,San Diego County
92069,Rancho Vallecitos Mobile Home Park,33.139206,-117.211027,San Diego County
92078,Sunset Park,33.1451543,-117.2108698,San Diego County
92081,Dawson Los Monos Cyn Reserve,33.1484723,-117.2480867,San Diego County
92081,Buena Vista Park,33.1577789,-117.2463566,San Diego County
92078,Bradley Park,33.1379869,-117.2018424,San Diego County
92081,Dawson Los Monos Canyon Reserve,33.14768400000001,-117.2525927,San Diego County
92078,Mrgarden.net,33.13669730000001,-117.2268704,San Diego County
92010,Calavera Lake,33.1708991,-117.2842292,San Diego County
92010,Lake Calaveras Hiking Trail,33.1692003,-117.2851578,San Diego County
92081,Lake Park,33.17379589999999,-117.2554866,San Diego County
92069,Rancho Vallecitos Mobile Home Park,33.139206,-117.211027,San Diego County
92081,South Buena Vista Park,33.1486286,-117.2432993,San Diego County
92056,Oak Riparian Park,33.1767074,-117.2699998,San Diego County
92069,Las Posas Park Pool,33.1597925,-117.1874714,San Diego County
92081,Ontario Orchids Inc,33.1864776,-117.2659961,San Diego County
92083,Breeze Hill Park,33.186199,-117.254568,San Diego County
92081,Shadowridge Park,33.1620807,-117.2259057,San Diego County
92081,crystal ridge park,33.164402,-117.2502735,San Diego County
92081,Buena Vista Park Loop Trailhead,33.1566772,-117.2467995,San Diego County
92081,Thibodo Park & Ranch House,33.17158420000001,-117.2290294,San Diego County
92081,Lau Hala Pond,33.175932,-117.254867,San Diego County
92082,Valley Center Parks & Rec,33.2370678,-117.0234025,San Diego County
92082,Robert Adams Community Park,33.2372209,-117.0221447,San Diego County
92082,Nurtured By Nature,33.281398,-116.988451,San Diego County
92082,Valley Center Parks,33.2202128,-117.0384779,San Diego County
92082,Valley Center Community Church Park,33.240342,-117.024526,San Diego County
92082,Star Valley Park,33.2311373,-117.008127,San Diego County
92082,The Cactus Plants,33.23066250000001,-117.0256634,San Diego County
92082,Woods Valley Campgrounds,33.2084336,-116.9988521,San Diego County
92082,Crows Nest Bike Park,33.2329582,-117.0201916,San Diego County
92084,Alta Vista Botanical Gardens,33.210362,-117.219357,San Diego County
92083,Rancho Guajome Adobe,33.2334944,-117.2537299,San Diego County
92081,Buena Vista Park,33.1577789,-117.2463566,San Diego County
92084,Brengle Terrace Park,33.2096444,-117.221058,San Diego County
92083,Vista Sports Park,33.2264786,-117.2582972,San Diego County
92010,Calavera Lake,33.1708991,-117.2842292,San Diego County
92083,Luz Duran Park,33.2128337,-117.2415235,San Diego County
92084,Anstine-Audubon Nature Preserve,33.23952,-117.2404611,San Diego County
92010,Lake Calaveras Hiking Trail,33.1692003,-117.2851578,San Diego County
92081,Lake Park,33.17379589999999,-117.2554866,San Diego County
92056,Oak Riparian Park,33.1767074,-117.2699998,San Diego County
92081,Ontario Orchids Inc,33.1864776,-117.2659961,San Diego County
92084,Wildwood Park,33.20582540000001,-117.2361859,San Diego County
92083,Breeze Hill Park,33.186199,-117.254568,San Diego County
92083,Civic Center Park,33.2032214,-117.234226,San Diego County
92084,Vista Village Gazebo,33.202455,-117.2416363,San Diego County
92083,Vista Memorial Flagpole,33.2025021,-117.2397359,San Diego County
92083,Pala Vista Park,33.191236,-117.236128,San Diego County
92084,Vista Conservancy Nature Trail,33.2056219,-117.2356187,San Diego County
92084,"City of Vista ""Conservancy"" Trail",33.20887280000001,-117.2339106,San Diego County
92084,Alta Vista Botanical Gardens,33.210362,-117.219357,San Diego County
92084,Brengle Terrace Park,33.2096444,-117.221058,San Diego County
92083,Rancho Guajome Adobe,33.2334944,-117.2537299,San Diego County
92084,Anstine-Audubon Nature Preserve,33.23952,-117.2404611,San Diego County
92083,Luz Duran Park,33.2128337,-117.2415235,San Diego County
92084,Wildwood Park,33.20582540000001,-117.2361859,San Diego County
92083,Civic Center Park,33.2032214,-117.234226,San Diego County
92084,Park,33.21128950000001,-117.2236017,San Diego County
92084,Park Vale Terrace,33.2101139,-117.2243766,San Diego County
92084,Nursery’s in California,33.2378227,-117.2263312,San Diego County
92084,Vista Conservancy Nature Trail North End,33.2087652,-117.2265549,San Diego County
92084,Mission Ranch,33.25290270000001,-117.2018486,San Diego County
92084,"City of Vista ""Conservancy"" Trail",33.20887280000001,-117.2339106,San Diego County
92084,Raintree Park,33.2119564,-117.2381269,San Diego County
92084,Vista Conservancy Nature Trail,33.2056219,-117.2356187,San Diego County
92083,Vista Memorial Flagpole,33.2025021,-117.2397359,San Diego County
92084,Vista Village Gazebo,33.202455,-117.2416363,San Diego County
92083,Pala Vista Park,33.191236,-117.236128,San Diego County
92083,Veterans Memorial Park,33.2004057,-117.2429015,San Diego County
92101,Balboa Park,32.7341479,-117.144553,San Diego County
92118,Sunset Park,32.6882099,-117.1918533,San Diego County
92101,Embarcadero Marina Park South,32.70386540000001,-117.1643418,San Diego County
92110,Liberty Station NTC Park,32.734668,-117.2131512,San Diego County
92118,Coronado Community Center,32.67672329999999,-117.1712663,San Diego County
92101,Japanese Friendship Garden,32.730148,-117.1499785,San Diego County
92118,Coronado Beach & Dog Park,32.68657,-117.193616,San Diego County
92118,Centennial Park,32.6993653,-117.1719467,San Diego County
92103,Presidio Park,32.7581942,-117.1908458,San Diego County
92101,Polar Bear Plunge,32.73444239999999,-117.154574,San Diego County
92110,Old Town San Diego Boosters,32.7520961,-117.1943928,San Diego County
92101,City of San Diego Work Comp,32.718141,-117.1623659,San Diego County
92113,"Cypress View Mausoleum, Mortuary and Crematory",32.7037951,-117.1089183,San Diego County
92102,Dennis V Allen Park,32.7139519,-117.1119518,San Diego County
92102,Mt Hope Community Garden,32.711227,-117.103466,San Diego County
92113,Community Space,32.7062333,-117.1329432,San Diego County
92104,Switzer Canyon - East,32.73404049999999,-117.1279076,San Diego County
92104,Switzer Canyon,32.7331156,-117.1296914,San Diego County
92104,Juniper Canyon,32.7271624,-117.1212364,San Diego County
92102,Grant Hill Neighborhood Park,32.7096715,-117.1373215,San Diego County
92102,32nd Street Canyon,32.7185314,-117.1246571,San Diego County
92104,Cedar Ridge Mini Park,32.7227498,-117.1184974,San Diego County
92102,32nd Street Open Space,32.7195101,-117.12527,San Diego County
92102,J Street Mini Park,32.70982370000001,-117.1227799,San Diego County
92102,Cedar Ridge Park Canyon,32.7242932,-117.1157729,San Diego County
92102,Island Ave Mini Park,32.71080999999999,-117.1295514,San Diego County
92102,Einstein Peace Garden,32.7191703,-117.1311708,San Diego County
92104,Ivy Canyon,32.7275245,-117.1242299,San Diego County
92102,Golden Hill Park,32.7204636,-117.1403664,San Diego County
92113,Clay Ave Mini Park,32.7030234,-117.1261068,San Diego County
92103,Presidio Park,32.7581942,-117.1908458,San Diego County
92101,Polar Bear Plunge,32.73444239999999,-117.154574,San Diego County
92103,GardenBoxGuru,32.74327759999999,-117.1796582,San Diego County
92103,Harper's Topiary Garden,32.7411649,-117.1759697,San Diego County
92101,Secretary Bird Enclosure,32.7378176,-117.153229,San Diego County
92101,Parker Aviary,32.735172,-117.1510617,San Diego County
92103,Heritage County Park,32.75323000000001,-117.1917515,San Diego County
92103,Pioneer Park,32.749058,-117.1775418,San Diego County
92101,Sixth Avenue Playground,32.7392339,-117.1589394,San Diego County
92101,Trees for Health Garden,32.7372042,-117.1583825,San Diego County
92103,The Potted Poppy,32.749789,-117.1676501,San Diego County
92103,West Lewis Street Pocket Park,32.75185829999999,-117.1706167,San Diego County
92101,Balboa Park,32.7341479,-117.144553,San Diego County
92101,Japanese Friendship Garden,32.730148,-117.1499785,San Diego County
92104,Switzer Canyon - East,32.73404049999999,-117.1279076,San Diego County
92101,Parker Aviary,32.735172,-117.1510617,San Diego County
92104,North Park Community Park,32.7525892,-117.1345193,San Diego County
92104,Switzer Canyon,32.7331156,-117.1296914,San Diego County
92101,Secretary Bird Enclosure,32.7378176,-117.153229,San Diego County
92105,Park de la Cruz,32.7446398,-117.110952,San Diego County
92104,Montclair Neighborhood Park,32.7350992,-117.1159626,San Diego County
92104,Juniper Canyon,32.7271624,-117.1212364,San Diego County
92104,Altadena Community Pocket Garden,32.7389925,-117.1248716,San Diego County
92105,Colina Del Sol Park,32.75148489999999,-117.0805115,San Diego County
92105,Menlo Mini Park,32.7369028,-117.0951796,San Diego County
92105,Park de la Cruz,32.7446398,-117.110952,San Diego County
92105,Manzanita Canyon,32.7360058,-117.1077233,San Diego County
92105,Charles Lewis III Memorial Park,32.7346123,-117.0932229,San Diego County
92105,Chollas Creek Canyon,32.73546840000001,-117.0879467,San Diego County
92105,Olivia Canyon,32.7415923,-117.0936352,San Diego County
92105,Oak Park,32.7331739,-117.083104,San Diego County
92105,The Manzanita Gathering Place,32.7401325,-117.1019467,San Diego County
92105,Hollywood Canyon,32.7335613,-117.102494,San Diego County
92105,Pepper Canyon,32.735932,-117.1039031,San Diego County
92105,Hollywood Park Canyon Trail,32.73582830000001,-117.1039199,San Diego County
92105,Highland and Landis Park,32.7465527,-117.0988982,San Diego County
92105,Wightman Street Neighborhood Park,32.747802,-117.085846,San Diego County
92105,beauty by martha,32.7290208,-117.1014419,San Diego County
92105,Officer Jeremy Henwood Memorial Park,32.7472303,-117.1007638,San Diego County
92105,Hollywood Neighborhood Park,32.7307758,-117.1041322,San Diego County
92105,Shamrock Canyon,32.7308633,-117.1053965,San Diego County
92105,City Heights Community Garden,32.7479144,-117.1022104,San Diego County
92105,Azalea Park Water Conservation Garden,32.7326631,-117.1070688,San Diego County
92110,Liberty Station NTC Park,32.734668,-117.2131512,San Diego County
92107,Bill Cleator Community Park,32.7470816,-117.2332675,San Diego County
92118,Coronado Beach & Dog Park,32.68657,-117.193616,San Diego County
92106,San Diego Firewalk,32.7094288,-117.232364,San Diego County
92106,Sunset Cliffs Natural Park,32.718002,-117.2548558,San Diego County
92110,Point Loma Garden,32.7344903,-117.2146468,San Diego County
92107,Dusty Rhodes Park,32.7451158,-117.2454559,San Diego County
92106,Point Loma Community Park,32.7249035,-117.2433608,San Diego County
92110,Fiesta Island Park,32.7713078,-117.2159781,San Diego County
92110,Liberty Station NTC Park,32.734668,-117.2131512,San Diego County
92109,Seaworld,32.7641067,-117.2262649,San Diego County
92109,Ski Beach Park,32.7769691,-117.2340022,San Diego County
92107,Bill Cleator Community Park,32.7470816,-117.2332675,San Diego County
92110,South Shores Park,32.7629663,-117.2182266,San Diego County
92110,Old Town San Diego Boosters,32.7520961,-117.1943928,San Diego County
92109,Hospitality Point Park Gazebo,32.7595009,-117.2414957,San Diego County
92106,Sunset Cliffs Natural Park,32.718002,-117.2548558,San Diego County
92110,Point Loma Garden,32.7344903,-117.2146468,San Diego County
92116,Trolley Barn Park,32.7627763,-117.1440195,San Diego County
92123,Ruffin Canyon Open Space,32.7913152,-117.131939,San Diego County
92111,Prima Cemetery Services,32.7864568,-117.1622051,San Diego County
92123,Murray Ridge Park,32.790442,-117.1466431,San Diego County
92108,State Parks California,32.7744969,-117.1381944,San Diego County
92108,Fountain,32.7744559,-117.1423613,San Diego County
92108,San Diego River Center at Grant Park,32.7725174,-117.1384209,San Diego County
92108,First United Methodist-MV 20 Palm Canyon,32.7659342,-117.1434312,San Diego County
92108,Picnic area,32.7737819,-117.1523009,San Diego County
92116,Sri Chinmoy Peace Garden,32.7629549,-117.1369919,San Diego County
92116,Kenmore Terrace Mini-Park,32.7663757,-117.1271908,San Diego County
92108,San Diego River Garden in Mission Valley,32.7769087,-117.1225123,San Diego County
92108,Normal Heights Canyon,32.7732838,-117.1221854,San Diego County
92116,University Heights Point,32.7620983,-117.1546433,San Diego County
92104,North Park Community Park,32.7525892,-117.1345193,San Diego County
92109,Campland on the Bay,32.7960391,-117.2245988,San Diego County
92110,Fiesta Island Park,32.7713078,-117.2159781,San Diego County
92109,Ski Beach Park,32.7769691,-117.2340022,San Diego County
92110,Tecolote Shores,32.7752149,-117.2096905,San Diego County
92109,Crown Point Park,32.7875932,-117.2334387,San Diego County
