zipcode,stop_name,lat,lng,county
91911,3rd Av & Palomar St,32.607105,-117.066615,San Diego County
92115,College Av & Soria Dr,32.762122,-117.067031,San Diego County
91911,3rd Av & Quintard St,32.603914,-117.065381,San Diego County
92120,College Av & Lance St,32.792585,-117.066959,San Diego County
92115,College Av & Adelaide Av,32.757476,-117.066458,San Diego County
92154,Beyer Wy & Palm Av,32.584009,-117.062061,San Diego County
92154,Picador Bl & Beyer Wy,32.58209,-117.061713,San Diego County
92120,College Av & Del Cerro Bl,32.783682,-117.062048,San Diego County
92154,Picador Bl & Caminito Quixote,32.578235,-117.058665,San Diego County
92154,Picador Bl & Cedar Glen Wy,32.575811,-117.055783,San Diego County
92154,Picador Bl & Del Sol Bl,32.57391,-117.054275,San Diego County
92114,Madera St & Ramon St,32.723852,-117.045652,San Diego County
91942,Lake Murray Bl & Connecticut Av,32.775659,-117.045072,San Diego County
91945,Massachusetts Av & San Miguel Av,32.736204,-117.042999,San Diego County
91945,Massachusetts Av & Central Av,32.739005,-117.042979,San Diego County
91945,Massachusetts Av & Broadway,32.741873,-117.042955,CAL Fire San Diego Unit
91945,Massachusetts Av & Madera St,32.727695,-117.042929,San Diego County
92114,Meadowbrook Dr & Knollwood Rd,32.707337,-117.032652,San Diego County
92114,Meadowbrook Dr & Gribble St,32.703489,-117.03096,San Diego County
92114,Meadowbrook Dr & Brookhaven Rd,32.699884,-117.029846,San Diego County
91942,Baltimore Dr & Parkway Dr,32.775551,-117.027535,San Diego County
91945,Skyline Dr & Mt Vernon St,32.731504,-117.027023,San Diego County
91945,Skyline Dr & Lincoln St,32.738687,-117.026527,San Diego County
91945,Skyline Dr & Sanford Dr,32.720403,-117.026126,San Diego County
91945,Cardiff St & Carlisle Dr,32.718706,-117.025941,San Diego County
92114,San Vicente St & Cardiff St,32.712289,-117.024932,San Diego County
91945,Jamacha Rd & Darby St,32.717022,-117.020523,San Diego County
91942,Lake Murray Bl & Jackson Dr,32.793522,-117.018511,San Diego County
92119,Lake Murray Bl & San Carlos Dr,32.799977,-117.012986,San Diego County
92119,Lake Murray Bl & Lynnhaven Ln,32.801281,-117.01193,San Diego County
91942,Grossmont Center Dr & Center Dr,32.780282,-117.010148,San Diego County
91977,Gillispie Dr & Jamacha Bl,32.707838,-117.007436,San Diego County
92037,La Jolla Bl & Gravilla St,32.828774,-117.277119,San Diego County
92037,La Jolla Bl & Bonair St,32.830515,-117.27669,San Diego County
92037,La Jolla Bl & La Canada St,32.819755,-117.273287,San Diego County
92037,Girard Av & Torrey Pines Rd,32.841285,-117.272843,San Diego County
92037,La Jolla Bl & Forward St,32.813619,-117.26943,San Diego County
92037,La Jolla Bl & Colima St,32.810933,-117.266525,San Diego County
92109,Mission Bl & Opal St,32.805665,-117.25834,San Diego County
92109,Mission Bl & Felspar St,32.797196,-117.25577,San Diego County
92037,Torrey Pines Rd & Calle De La Plata,32.850235,-117.25609,San Diego County
92115,El Cajon Bl & 56th St,32.758419,-117.074686,San Diego County
92114,Imperial Av & Valencia Pkwy,32.708683,-117.072511,San Diego County
92115,El Cajon Bl & 58th St,32.758716,-117.072643,San Diego County
92120,Waring Rd & Birchwood St,32.797688,-117.072861,San Diego County
92115,University Av & 58th St,32.749096,-117.072147,San Diego County
92128,Rancho Bernardo Rd & Bernardo Center Dr,33.022758,-117.073798,San Diego County
92114,Imperial Av & Linnet St,32.70905,-117.070222,San Diego County
92115,El Cajon Bl & 59th St,32.759727,-117.070229,San Diego County
92120,Waring Rd & Eldridge St,32.796226,-117.07068,San Diego County
92154,Del Sol Bl & Beyer Bl,32.574103,-117.06593,San Diego County
92114,Imperial Av & 60th St,32.709285,-117.067546,San Diego County
92120,Navajo Rd & College Av,32.794003,-117.066949,San Diego County
92114,Skyline Dr & 61st St,32.701328,-117.067062,San Diego County
92115,El Cajon Bl & College Av,32.761502,-117.066469,San Diego County
92115,Streamview Dr & Glade St,32.744239,-117.064406,San Diego County
92115,University Av & College Av,32.752892,-117.06392,San Diego County
92120,Navajo Rd & Camino Estrellado,32.796537,-117.063972,San Diego County
92114,Skyline Dr & O'Meara St,32.701249,-117.062075,San Diego County
92115,El Cajon Bl & 63rd St,32.763737,-117.062645,San Diego County
92115,El Cajon Bl & Art St,32.765044,-117.060445,San Diego County
92154,Del Sol Bl & Del Sur Bl,32.57313,-117.057566,San Diego County
92114,Imperial Av & 65th St,32.710459,-117.057784,San Diego County
92115,El Cajon Bl & Rolando Bl,32.767032,-117.056888,San Diego County
92114,Skyline Dr & Rio Lindo Dr,32.701909,-117.052254,San Diego County
92115,El Cajon Bl & 68th St,32.768556,-117.050812,San Diego County
91945,Federal Bl & College Av,32.741402,-117.04889,San Diego County
92120,Navajo Rd & Park Ridge Bl,32.801597,-117.05009,San Diego County
91941,University Av & Lois St,32.754964,-117.047114,San Diego County
92115,El Cajon Bl & 70th St,32.768621,-117.046622,San Diego County
92114,Lisbon St & 71st St,32.711977,-117.045034,San Diego County
91941,University Av & Massachusetts Av,32.75515,-117.042578,San Diego County
91945,Broadway & Massachusetts Av,32.742445,-117.042382,San Diego County
91942,Lake Murray Bl & Kiowa Dr,32.779336,-117.039613,San Diego County
92114,Lisbon St & Tibbett St,32.712037,-117.03958,San Diego County
91945,Broadway & West St,32.742688,-117.038706,San Diego County
92119,Jackson Dr & Golfcrest Dr,32.800968,-117.039488,San Diego County
92114,Lisbon St & Jamacha Rd,32.712045,-117.038318,San Diego County
91945,Broadway & West St,32.742496,-117.038285,San Diego County
91942,Lake Murray Bl & Shasta Ln,32.779828,-117.035678,San Diego County
92114,San Vicente St & Meadowbrook Dr,32.708798,-117.03498,San Diego County
92114,Skyline Dr & Deerock Pl,32.702105,-117.034709,San Diego County
92114,Jamacha Rd & Beacon Dr,32.71392,-117.03483,San Diego County
92114,San Vicente St & San Vicente Ct,32.7096,-117.033007,San Diego County
91941,University Av & Parks Av,32.760434,-117.03286,San Diego County
92114,San Vicente St & Rytko St,32.710823,-117.031649,San Diego County
92114,Brookhaven Rd & Woodway Ct,32.699103,-117.030388,San Diego County
92119,Jackson Dr & Twin Lake Dr,32.796579,-117.031138,San Diego County
92139,Paradise Valley Rd & Deep Dell Rd,32.695498,-117.028955,San Diego County
91945,Broadway & Grove St,32.742674,-117.027076,San Diego County
91945,San Vicente St & Sawtelle Av,32.711856,-117.026496,San Diego County
91945,Jamacha Rd & Osage Dr,32.718435,-117.02312,San Diego County
91977,Jamacha Rd & Elkelton Bl,32.714634,-117.016884,San Diego County
91941,La Mesa Bl & Randlett Dr,32.768789,-117.0127,San Diego County
92020,Navajo Rd & Medford St,32.802262,-117.003956,San Diego County
91941,La Mesa Bl & Grossmont Bl,32.773283,-117.005438,San Diego County
92020,Navajo Rd & Medford St,32.801883,-117.002449,San Diego County
92037,Turquoise St & La Jolla Bl,32.808293,-117.261323,San Diego County
92109,Grand Av & Bayard St,32.795226,-117.252946,San Diego County
92109,Garnet Av & Fanuel St,32.798749,-117.245999,San Diego County
92109,Garnet Av & Jewell St,32.800334,-117.238867,San Diego County
92107,Voltaire St & Soto St,32.746435,-117.23756,San Diego County
92109,Garnet Av & Morrell St,32.801567,-117.233221,San Diego County
92106,Chatsworth Bl & Poe St,32.736953,-117.230953,San Diego County
92106,Macaulay St & Clove St,32.732216,-117.229989,San Diego County
92106,Chatsworth Bl & Tennyson St,32.738425,-117.229665,San Diego County
92106,Lowell St & Willow St,32.730367,-117.22857,San Diego County
92110,West Point Loma Bl & Rue D'Orleans,32.752837,-117.226732,San Diego County
92109,Garnet Av & Donaldson Dr,32.803545,-117.225966,San Diego County
92106,West Point Loma Bl & Groton St,32.754753,-117.2211,San Diego County
92109,Garnet Av & Mission Bay Dr,32.806448,-117.217947,San Diego County
92110,Midway Dr & Kemper St,32.751995,-117.214665,San Diego County
92122,Governor Dr & Scripps St,32.851206,-117.214955,San Diego County
92117,Clairemont Mesa Bl & Moraga Av,32.828676,-117.21296,San Diego County
92110,Rosecrans St & Midway Dr,32.750634,-117.20553,San Diego County
92110,Morena Bl & Buenos Av,32.769068,-117.200193,San Diego County
92117,Clairemont Mesa Bl & Frink Av,32.834623,-117.191316,San Diego County
92110,Taylor St & I-8 East (Ramp),32.759408,-117.189989,San Diego County
92110,Hotel Circle N & Hotel Circle Pl,32.760288,-117.186417,San Diego County
92110,Linda Vista Rd & Via Las Cumbres,32.771639,-117.179484,San Diego County
92103,Lewis St & Hermosa Wy,32.75185,-117.180118,San Diego County
92103,Lewis St & Lark St,32.751864,-117.175799,San Diego County
92117,Clairemont Mesa Bl & Doliva Dr,32.834521,-117.174864,San Diego County
92101,Broadway & Pacific Hwy,32.715844,-117.171782,San Diego County
92111,Comstock St & Linda Vista Rd,32.78332,-117.171434,San Diego County
92101,Broadway & Kettner Bl,32.715857,-117.168938,San Diego County
92103,Washington St & Dove St,32.749984,-117.168458,San Diego County
92101,Broadway & Columbia St,32.715804,-117.167263,San Diego County
92111,Balboa Av & Charger Bl,32.820922,-117.166408,San Diego County
92103,Washington St & Albatross St,32.750008,-117.165924,San Diego County
92101,Broadway & Union St,32.715828,-117.165918,San Diego County
92101,Broadway & 1st Av,32.715855,-117.163671,San Diego County
92101,Broadway & 4th Av,32.715791,-117.16088,San Diego County
92101,Market St & 6th Av,32.71158,-117.159023,San Diego County
92103,University Av & 7th Av,32.748474,-117.158089,San Diego County
92101,Market St & 8th Av,32.711627,-117.157063,San Diego County
92123,Vista Hill Av & Health Center Dr,32.795014,-117.157137,San Diego County
92123,Starling Dr & Health Center Dr,32.792929,-117.156179,San Diego County
92101,Market St & 10th Av,32.711625,-117.155184,San Diego County
92101,Market St & Park Bl,32.711646,-117.154098,San Diego County
92126,Mira Mesa Bl & Parkdale Av,32.910548,-117.155934,San Diego County
92108,Camino De La Reina & Mission Center Rd,32.768493,-117.153104,San Diego County
92113,Logan Av & Sigsbee St,32.70382,-117.147477,San Diego County
92126,Mira Mesa Bl & Reagan Rd,32.912763,-117.148427,San Diego County
92113,Imperial Av & 19th St,32.706375,-117.146515,San Diego County
92113,Imperial Av & 21st St,32.70638,-117.144704,San Diego County
92123,Murray Ridge Rd & Mission Center Rd,32.789933,-117.144938,San Diego County
92113,Imperial Av & 24th St,32.706428,-117.14226,San Diego County
92113,Imperial Av & 25th St,32.706436,-117.139952,San Diego County
92113,Ocean View Bl & Commercial St,32.705104,-117.139454,San Diego County
92113,Ocean View Bl & Dewey St,32.704443,-117.138488,San Diego County
92104,El Cajon Bl & Texas St,32.755458,-117.138557,San Diego County
92113,National Av & 26th St,32.695993,-117.137873,San Diego County
92113,Imperial Av & 26th St,32.706456,-117.137982,San Diego County
92104,University Av & Arizona St,32.74855,-117.137174,CAL Fire San Diego Unit
92116,Adams Av & Arizona St,32.762965,-117.136919,San Diego County
92113,Main St & 27th St,32.692875,-117.135772,San Diego County
92113,Ocean View Bl & Sampson St,32.702103,-117.135149,San Diego County
92104,University Av & Oregon St,32.748549,-117.134939,San Diego County
92113,Imperial Av & 28th St,32.706476,-117.133704,San Diego County
92113,Ocean View Bl & 28th St,32.701248,-117.133707,San Diego County
92102,Market St & 28th St,32.711765,-117.133556,San Diego County
92104,University Av & Utah St,32.748559,-117.132376,CAL Fire San Diego Unit
92113,Ocean View Bl & 29th St,32.701267,-117.131493,San Diego County
92123,Balboa Av & Ponderosa Av,32.822413,-117.131798,San Diego County
92102,Market St & 30th St,32.711806,-117.130481,San Diego County
92104,Upas St & 30th St,32.74118,-117.129681,San Diego County
92113,Ocean View Bl & 30th St,32.701271,-117.129342,San Diego County
92113,Imperial Av & 30th St,32.706493,-117.129371,San Diego County
92123,Aero Dr & Ruffin Rd,32.810052,-117.129263,San Diego County
92116,Adams Av & W Mountain View Dr,32.763485,-117.126381,San Diego County
92104,University Av & Iowa St,32.748581,-117.126191,San Diego County
92102,Market St & 32nd St,32.711797,-117.125617,San Diego County
92116,Adams Av & 32nd St,32.763491,-117.124768,San Diego County
92102,Imperial Av & 33rd St,32.706858,-117.122115,San Diego County
92116,Adams Av & 33rd St,32.763451,-117.122682,San Diego County
92123,Aero Dr & West Canyon Av,32.808485,-117.122373,San Diego County
92104,El Cajon Bl & 33rd St,32.75542,-117.121841,San Diego County
92104,University Av & Wabash Av,32.749412,-117.12067,San Diego County
92113,National Av & 35th St,32.69611,-117.118736,San Diego County
92116,Adams Av & Hawley Bl,32.763434,-117.119263,San Diego County
92113,National Av & 36th St,32.696103,-117.116577,San Diego County
92113,Ocean View Bl & 36th St,32.701342,-117.116635,San Diego County
92113,Imperial Av & 36th St,32.704969,-117.116704,San Diego County
92102,Market St & 36th St,32.71167,-117.116363,San Diego County
92113,Imperial Av & 37th St,32.704906,-117.114427,San Diego County
92113,Ocean View Bl & 38th St,32.701366,-117.112374,San Diego County
92105,El Cajon Bl & 37th St,32.755364,-117.113449,San Diego County
92113,Ocean View Bl & 39th St,32.701381,-117.110238,San Diego County
92102,Market St & Quail St,32.711627,-117.109578,San Diego County
91950,W 8th St & Roosevelt Av,32.675703,-117.10772,San Diego County
92113,National Av & 40th St,32.696161,-117.107993,San Diego County
92108,Rancho Mission Rd & Friars Rd,32.788483,-117.108356,San Diego County
92105,University Av & Van Dyke Av,32.749726,-117.103747,San Diego County
92116,Adams Av & Kensington Dr,32.763343,-117.107155,San Diego County
92113,National Av & 41st St,32.696195,-117.105835,San Diego County
92102,Market St & Morrison St,32.711611,-117.10591,San Diego County
92105,University Av & Marlborough Av,32.749752,-117.105526,San Diego County
92131,Willow Creek Rd & Appaloosa Rd,32.89914,-117.106581,San Diego County
92105,Poplar St & Snowdrop St,32.734928,-117.105255,San Diego County
92105,Poplar St & Marlborough Av,32.735962,-117.104062,San Diego County
92113,Ocean View Bl & Marketplace Av,32.700608,-117.101184,San Diego County
92102,Market St & Denby St,32.711589,-117.102347,San Diego County
92105,El Cajon Bl & 43rd St,32.755289,-117.101703,San Diego County
92113,Logan Av & Dominion St,32.696945,-117.101068,San Diego County
92105,University Av & Fairmount Av,32.749721,-117.100491,San Diego County
92124,Tierrasanta Bl & Espledente Bl,32.823133,-117.100517,San Diego County
92105,University Av & Highland Av,32.749704,-117.098435,San Diego County
92113,Imperial Av & 45th St,32.704254,-117.0978,San Diego County
92105,University Av & Chamoune Av,32.749691,-117.096425,San Diego County
92113,Imperial Av & 47th St,32.704285,-117.093285,San Diego County
92102,Market St & 47th St,32.711525,-117.09323,San Diego County
92105,University Av & 47th St,32.749655,-117.093224,San Diego County
92113,Logan Av & Jarrett Ct,32.696922,-117.090812,San Diego County
92105,University Av & Estrella Av,32.749647,-117.089943,San Diego County
92102,Imperial Av & 50th St,32.704229,-117.08662,San Diego County
91950,E St & 4th Av,32.643825,-117.08502,San Diego County
92115,El Cajon Bl & Altadena Av,32.757079,-117.085554,San Diego County
92114,Olvera Av & Euclid Av,32.697415,-117.084657,San Diego County
92114,Roswell St & 51st St,32.711771,-117.084143,San Diego County
92115,El Cajon Bl & 52nd St,32.757401,-117.083368,San Diego County
92105,University Av & 52nd St,32.749175,-117.083329,San Diego County
92114,Imperial Av & San Jacinto Dr,32.705834,-117.082555,San Diego County
92120,Zion Av & 51st St,32.792962,-117.082933,San Diego County
92105,University Av & Shiloh Rd,32.749205,-117.081384,San Diego County
92114,Roswell St & Hilltop Dr,32.714065,-117.080582,San Diego County
92105,Grape St & Champion St,32.726094,-117.080009,San Diego County
92105,University Av & 54th St,32.748626,-117.078367,San Diego County
92114,Imperial Av & 54th St,32.707224,-117.078554,San Diego County
92114,Roswell St & Hanover St,32.714774,-117.078608,San Diego County
92114,Olvera Av & San Onofre Ter,32.698976,-117.077345,San Diego County
92115,El Cajon Bl & Dayton St,32.75819,-117.077712,San Diego County
92105,Streamview Dr & 55th St,32.742777,-117.077093,San Diego County
92114,Roswell St & 56th St,32.715961,-117.075332,San Diego County
92114,Market St & Radio Dr,32.710117,-117.072144,San Diego County
92128,Rancho Bernardo Rd & Bernardo Center Dr,33.023021,-117.073503,San Diego County
92114,Market St & Merlin Dr,32.710106,-117.070967,San Diego County
92115,El Cajon Bl & 59th St,32.759907,-117.070331,San Diego County
